date,time,time_number,vis_distance,temp,wind_speed
10/24/2022,3:51:00 AM,351,16093,21.7,72
10/24/2022,4:51:00 AM,451,16093,21.1,72
10/24/2022,5:51:00 AM,551,16093,21.1,72
10/24/2022,5:59:00 AM,559,999999,999.9,9999
10/24/2022,6:00:00 AM,600,16000,21.1,72
10/24/2022,6:51:00 AM,651,16093,20.6,67
10/24/2022,7:51:00 AM,751,16093,20.6,57
10/24/2022,8:51:00 AM,851,16093,19.4,77
10/24/2022,9:51:00 AM,951,16093,17.8,51
10/24/2022,10:51:00 AM,1051,16093,17.8,51
10/24/2022,11:51:00 AM,1151,16093,17.8,57
10/24/2022,12:00:00 PM,1200,16000,17.8,57
10/24/2022,12:51:00 PM,1251,16093,17.8,62
10/24/2022,1:51:00 PM,1351,16093,18.3,67
10/24/2022,2:51:00 PM,1451,16093,20,82
10/24/2022,3:51:00 PM,1551,16093,20,62
10/24/2022,4:51:00 PM,1651,16093,21.7,72
10/24/2022,5:51:00 PM,1751,16093,22.2,57
10/24/2022,6:00:00 PM,1800,16000,22.2,57
10/24/2022,6:51:00 PM,1851,16093,23.3,72
10/24/2022,7:51:00 PM,1951,16093,23.9,72
10/24/2022,8:51:00 PM,2051,16093,24.4,88
10/24/2022,9:51:00 PM,2151,16093,23.9,72
10/24/2022,10:51:00 PM,2251,16093,22.8,88
10/24/2022,11:51:00 PM,2351,16093,23.3,82
10/25/2022,12:00:00 AM,0,16000,23.3,82
10/25/2022,12:51:00 AM,51,16093,22.2,88
10/25/2022,1:51:00 AM,151,16093,22.2,82
10/25/2022,2:51:00 AM,251,16093,22.2,62
10/25/2022,3:51:00 AM,351,16093,21.7,72
10/25/2022,4:51:00 AM,451,16093,21.7,88
10/25/2022,5:51:00 AM,551,16093,21.1,72
10/25/2022,5:59:00 AM,559,999999,999.9,9999
10/25/2022,6:00:00 AM,600,16000,21.1,72
10/25/2022,6:51:00 AM,651,16093,20.6,36
10/25/2022,7:51:00 AM,751,16093,18.3,41
10/25/2022,8:51:00 AM,851,9656,15.6,41
10/25/2022,9:51:00 AM,951,16093,15.6,41
10/25/2022,10:30:00 AM,1030,16093,15.6,31
10/25/2022,10:51:00 AM,1051,16093,15.6,31
10/25/2022,11:05:00 AM,1105,16093,16.1,31
10/25/2022,11:51:00 AM,1151,16093,16.1,46
10/25/2022,12:00:00 PM,1200,16000,16.1,46
10/25/2022,12:09:00 PM,1209,16093,16.1,41
10/25/2022,12:34:00 PM,1234,16093,16.1,41
10/25/2022,12:49:00 PM,1249,9656,16,36
10/25/2022,12:51:00 PM,1251,4828,16.1,41
10/25/2022,1:11:00 PM,1311,2414,15.6,26
10/25/2022,1:27:00 PM,1327,3219,15.6,31
10/25/2022,1:49:00 PM,1349,4828,15,41
10/25/2022,1:51:00 PM,1351,4828,15,41
10/25/2022,2:05:00 PM,1405,8047,15,46
10/25/2022,2:29:00 PM,1429,6437,15.6,51
10/25/2022,2:51:00 PM,1451,4828,15,46
10/25/2022,3:19:00 PM,1519,8047,15.6,36
10/25/2022,3:43:00 PM,1543,3219,15.6,46
10/25/2022,3:51:00 PM,1551,4023,15.6,36
10/25/2022,4:06:00 PM,1606,8047,15.6,21
10/25/2022,4:51:00 PM,1651,11265,15.6,26
10/25/2022,5:51:00 PM,1751,9656,15.6,21
10/25/2022,6:00:00 PM,1800,9000,15.6,21
10/25/2022,6:10:00 PM,1810,8047,15.6,15
10/25/2022,6:51:00 PM,1851,12875,15.6,21
10/25/2022,7:02:00 PM,1902,8047,15.6,21
10/25/2022,7:15:00 PM,1915,3219,15.6,0
10/25/2022,7:33:00 PM,1933,4828,16.1,0
10/25/2022,7:51:00 PM,1951,6437,16.1,21
10/25/2022,8:18:00 PM,2018,3219,15.6,15
10/25/2022,8:22:00 PM,2022,2816,15.6,0
10/25/2022,8:49:00 PM,2049,3219,16,15
10/25/2022,8:51:00 PM,2051,3219,15.6,21
10/25/2022,9:06:00 PM,2106,2816,15,31
10/25/2022,9:18:00 PM,2118,4828,15,26
10/25/2022,9:24:00 PM,2124,8047,15,15
10/25/2022,9:49:00 PM,2149,9656,14,46
10/25/2022,9:51:00 PM,2151,8047,14.4,41
10/25/2022,10:02:00 PM,2202,6437,14.4,46
10/25/2022,10:31:00 PM,2231,4828,13.3,72
10/25/2022,10:38:00 PM,2238,4023,13.3,62
10/25/2022,10:51:00 PM,2251,4023,12.8,72
10/25/2022,11:49:00 PM,2349,4828,12,57
10/25/2022,11:51:00 PM,2351,4828,12.2,57
10/26/2022,12:00:00 AM,0,4800,12.2,57
10/26/2022,12:20:00 AM,20,8047,11.7,67
10/26/2022,12:23:00 AM,23,11265,11.1,88
10/26/2022,12:51:00 AM,51,16093,10,62
10/26/2022,1:51:00 AM,151,16093,10,67
10/26/2022,2:49:00 AM,249,16093,9,62
10/26/2022,2:51:00 AM,251,16093,9.4,62
10/26/2022,2:56:00 AM,256,16093,9.4,67
10/26/2022,3:25:00 AM,325,16093,9.4,46
10/26/2022,3:51:00 AM,351,16093,8.9,62
10/26/2022,4:51:00 AM,451,16093,8.3,62
10/26/2022,5:51:00 AM,551,16093,7.8,82
10/26/2022,5:59:00 AM,559,999999,999.9,9999
10/26/2022,6:00:00 AM,600,16000,7.8,82
10/26/2022,6:51:00 AM,651,16093,7.2,72
10/26/2022,7:51:00 AM,751,16093,6.7,62
10/26/2022,8:51:00 AM,851,16093,6.7,82
10/26/2022,8:58:00 AM,858,16093,6.7,72
10/26/2022,9:09:00 AM,909,16093,6.7,72
10/26/2022,9:23:00 AM,923,16093,6.7,57
10/26/2022,9:51:00 AM,951,16093,6.7,57
10/26/2022,10:43:00 AM,1043,16093,6.7,51
10/26/2022,10:51:00 AM,1051,16093,6.7,67
10/26/2022,11:51:00 AM,1151,16093,6.7,57
10/26/2022,12:00:00 PM,1200,16000,6.7,57
10/26/2022,12:19:00 PM,1219,16093,6.1,46
10/26/2022,12:51:00 PM,1251,16093,6.1,57
10/26/2022,1:51:00 PM,1351,16093,6.7,57
10/26/2022,2:51:00 PM,1451,16093,7.8,57
10/26/2022,3:51:00 PM,1551,16093,8.9,62
10/26/2022,4:51:00 PM,1651,16093,10.6,41
10/26/2022,5:51:00 PM,1751,16093,11.1,57
10/26/2022,6:00:00 PM,1800,16000,11.1,57
10/26/2022,6:51:00 PM,1851,16093,11.7,36
10/26/2022,7:51:00 PM,1951,16093,12.2,41
10/26/2022,8:51:00 PM,2051,16093,12.2,36
10/26/2022,9:51:00 PM,2151,16093,11.7,26
10/26/2022,10:51:00 PM,2251,16093,10.6,21
10/26/2022,11:51:00 PM,2351,16093,10,21
10/27/2022,12:00:00 AM,0,16000,10,21
10/27/2022,12:51:00 AM,51,16093,8.3,21
10/27/2022,1:51:00 AM,151,16093,7.2,21
10/27/2022,2:51:00 AM,251,16093,7.2,0
10/27/2022,3:51:00 AM,351,16093,5.6,0
10/27/2022,4:51:00 AM,451,16093,5,15
10/27/2022,5:51:00 AM,551,16093,5,0
10/27/2022,5:59:00 AM,559,999999,999.9,9999
10/27/2022,6:00:00 AM,600,16000,5,0
10/27/2022,6:51:00 AM,651,16093,5.6,0
10/27/2022,7:51:00 AM,751,16093,4.4,0
10/27/2022,8:51:00 AM,851,16093,3.9,15
10/27/2022,9:51:00 AM,951,16093,4.4,0
10/27/2022,10:51:00 AM,1051,16093,3.9,0
10/27/2022,11:51:00 AM,1151,16093,4.4,0
10/27/2022,12:00:00 PM,1200,16000,4.4,0
10/27/2022,12:51:00 PM,1251,14484,4.4,0
10/27/2022,1:20:00 PM,1320,16093,5.6,15
10/27/2022,1:51:00 PM,1351,16093,6.1,15
10/27/2022,2:22:00 PM,1422,16093,7.2,41
10/27/2022,2:46:00 PM,1446,16093,8,41
10/27/2022,2:51:00 PM,1451,16093,8.3,41
10/27/2022,3:51:00 PM,1551,16093,10,31
10/27/2022,4:51:00 PM,1651,16093,11.1,46
10/27/2022,5:51:00 PM,1751,16093,11.7,26
10/27/2022,6:00:00 PM,1800,16000,11.7,26
10/27/2022,6:51:00 PM,1851,16093,12.2,46
10/27/2022,7:51:00 PM,1951,16093,11.7,46
10/27/2022,8:51:00 PM,2051,16093,11.1,51
10/27/2022,9:51:00 PM,2151,16093,10,51
10/27/2022,10:51:00 PM,2251,16093,9.4,41
10/27/2022,11:51:00 PM,2351,16093,9.4,41
10/28/2022,12:00:00 AM,0,16000,9.4,41
10/28/2022,12:51:00 AM,51,16093,9.4,31
10/28/2022,1:51:00 AM,151,16093,9.4,26
10/28/2022,2:51:00 AM,251,16093,8.9,21
10/28/2022,3:51:00 AM,351,16093,8.3,26
10/28/2022,4:51:00 AM,451,16093,8.3,36
10/28/2022,5:51:00 AM,551,16093,8.9,36
10/28/2022,5:59:00 AM,559,999999,999.9,9999
10/28/2022,6:00:00 AM,600,16000,8.9,36
10/28/2022,6:51:00 AM,651,16093,8.9,31
10/28/2022,7:51:00 AM,751,16093,7.8,15
10/28/2022,8:51:00 AM,851,16093,7.2,21
10/28/2022,9:51:00 AM,951,16093,7.2,0
10/28/2022,10:51:00 AM,1051,16093,7.8,15
10/28/2022,11:51:00 AM,1151,16093,7.2,15
10/28/2022,12:00:00 PM,1200,16000,7.2,15
10/28/2022,12:51:00 PM,1251,16093,6.7,15
10/28/2022,1:51:00 PM,1351,16093,9.4,21
10/28/2022,2:51:00 PM,1451,16093,11.1,31
10/28/2022,3:51:00 PM,1551,16093,12.8,15
10/28/2022,4:51:00 PM,1651,16093,13.9,0
10/28/2022,5:51:00 PM,1751,16093,15,0
10/28/2022,6:00:00 PM,1800,16000,15,0
10/28/2022,6:51:00 PM,1851,16093,15.6,26
10/28/2022,7:51:00 PM,1951,16093,15.6,31
10/28/2022,8:51:00 PM,2051,16093,15.6,31
10/28/2022,9:51:00 PM,2151,16093,14.4,36
10/28/2022,10:51:00 PM,2251,16093,12.2,31
10/28/2022,11:51:00 PM,2351,16093,10.6,21
10/29/2022,12:00:00 AM,0,16000,10.6,21
10/29/2022,12:51:00 AM,51,16093,10,15
10/29/2022,1:51:00 AM,151,16093,8.9,15
10/29/2022,2:51:00 AM,251,16093,8.9,0
10/29/2022,3:51:00 AM,351,16093,8.3,15
10/29/2022,4:51:00 AM,451,16093,8.3,0
10/29/2022,5:51:00 AM,551,16093,7.2,0
10/29/2022,5:59:00 AM,559,999999,999.9,9999
10/29/2022,6:00:00 AM,600,16000,7.2,0
10/29/2022,6:51:00 AM,651,14484,5.6,0
10/29/2022,7:51:00 AM,751,12875,6.1,0
10/29/2022,8:51:00 AM,851,12875,5.6,0
10/29/2022,9:51:00 AM,951,11265,5,0
10/29/2022,10:34:00 AM,1034,9656,5,21
10/29/2022,10:51:00 AM,1051,9656,4.4,21
10/29/2022,11:51:00 AM,1151,11265,3.9,0
10/29/2022,12:00:00 PM,1200,11000,3.9,0
10/29/2022,12:51:00 PM,1251,12875,4.4,0
10/29/2022,1:51:00 PM,1351,16093,7.8,0
10/29/2022,2:51:00 PM,1451,16093,11.1,21
10/29/2022,3:51:00 PM,1551,16093,14.4,15
10/29/2022,4:51:00 PM,1651,16093,15.6,15
10/29/2022,5:51:00 PM,1751,16093,17.8,31
10/29/2022,6:00:00 PM,1800,16000,17.8,31
10/29/2022,6:51:00 PM,1851,16093,18.9,31
10/29/2022,7:51:00 PM,1951,16093,18.9,36
10/29/2022,8:51:00 PM,2051,16093,17.8,46
10/29/2022,9:51:00 PM,2151,16093,16.7,46
10/29/2022,10:51:00 PM,2251,16093,13.9,31
10/29/2022,11:51:00 PM,2351,16093,12.2,21
10/30/2022,12:51:00 AM,51,16093,11.1,15
10/30/2022,1:51:00 AM,151,16093,10,15
10/30/2022,2:51:00 AM,251,16093,9.4,0
10/30/2022,3:51:00 AM,351,14484,8.9,15
10/30/2022,4:51:00 AM,451,12875,9.4,0
10/30/2022,5:51:00 AM,551,12875,9.4,0
10/30/2022,5:59:00 AM,559,999999,999.9,9999
10/30/2022,6:00:00 AM,600,12000,9.4,0
10/30/2022,6:51:00 AM,651,11265,9.4,0
10/30/2022,7:51:00 AM,751,11265,9.4,0
10/30/2022,8:51:00 AM,851,11265,8.3,21
10/30/2022,9:51:00 AM,951,11265,7.2,15
10/30/2022,10:51:00 AM,1051,11265,8.9,26
10/30/2022,11:51:00 AM,1151,11265,7.8,0
10/30/2022,12:00:00 PM,1200,11000,7.8,0
10/30/2022,12:51:00 PM,1251,9656,8.9,0
10/30/2022,1:51:00 PM,1351,9656,10,0
10/30/2022,2:51:00 PM,1451,9656,11.7,0
10/30/2022,3:51:00 PM,1551,11265,12.8,0
10/30/2022,4:51:00 PM,1651,12875,15,15
10/30/2022,5:51:00 PM,1751,16093,16.1,15
10/30/2022,6:00:00 PM,1800,16000,16.1,15
10/30/2022,6:51:00 PM,1851,16093,17.8,41
10/30/2022,7:51:00 PM,1951,16093,17.2,36
10/30/2022,8:51:00 PM,2051,16093,15.6,36
10/30/2022,9:51:00 PM,2151,16093,13.9,31
10/30/2022,10:51:00 PM,2251,16093,13.3,31
10/30/2022,11:51:00 PM,2351,12875,13.3,26
10/31/2022,12:00:00 AM,0,12000,13.3,26
10/31/2022,12:51:00 AM,51,14484,12.8,21
10/31/2022,1:51:00 AM,151,8047,11.7,36
10/31/2022,2:49:00 AM,249,9656,12,21
10/31/2022,2:51:00 AM,251,9656,12.2,15
10/31/2022,3:00:00 AM,300,9656,12.8,21
10/31/2022,3:51:00 AM,351,9656,12.8,26
10/31/2022,4:11:00 AM,411,9656,12.8,31
10/31/2022,4:43:00 AM,443,9656,12.8,26
10/31/2022,4:51:00 AM,451,11265,12.8,21
10/31/2022,5:51:00 AM,551,9656,12.8,26
10/31/2022,5:59:00 AM,559,999999,999.9,9999
10/31/2022,6:00:00 AM,600,9000,12.8,26
10/31/2022,6:03:00 AM,603,6437,12.2,26
10/31/2022,6:17:00 AM,617,1609,12.2,26
10/31/2022,6:37:00 AM,637,1207,12.2,26
10/31/2022,6:51:00 AM,651,1207,12.2,26
10/31/2022,7:18:00 AM,718,1609,12.2,26
10/31/2022,7:39:00 AM,739,2414,12.2,15
10/31/2022,7:51:00 AM,751,2414,12.2,21
10/31/2022,8:20:00 AM,820,3219,12.8,15
10/31/2022,8:51:00 AM,851,3219,12.2,15
10/31/2022,9:33:00 AM,933,4828,12.2,26
10/31/2022,9:49:00 AM,949,6437,12,21
10/31/2022,9:51:00 AM,951,6437,12.2,21
10/31/2022,10:33:00 AM,1033,4023,12.2,31
10/31/2022,10:51:00 AM,1051,3219,12.2,31
10/31/2022,11:51:00 AM,1151,3219,12.2,51
10/31/2022,12:00:00 PM,1200,3200,12.2,51
10/31/2022,12:20:00 PM,1220,2414,12.2,26
10/31/2022,12:37:00 PM,1237,2012,12.2,15
10/31/2022,12:49:00 PM,1249,805,999.9,26
10/31/2022,12:51:00 PM,1251,805,12.2,26
10/31/2022,1:28:00 PM,1328,1609,12.8,26
10/31/2022,1:51:00 PM,1351,2012,12.8,26
10/31/2022,2:49:00 PM,1449,2816,13,0
10/31/2022,2:51:00 PM,1451,2816,13.3,15
10/31/2022,3:04:00 PM,1504,3219,13.3,31
10/31/2022,3:51:00 PM,1551,4023,13.3,36
10/31/2022,4:51:00 PM,1651,3219,13.3,26
10/31/2022,5:51:00 PM,1751,4023,13.3,36
10/31/2022,6:00:00 PM,1800,4000,13.3,36
10/31/2022,6:51:00 PM,1851,4023,13.3,15
10/31/2022,7:21:00 PM,1921,4023,13.9,15
10/31/2022,7:51:00 PM,1951,4023,13.9,26
10/31/2022,8:49:00 PM,2049,4828,14,0
10/31/2022,8:51:00 PM,2051,4828,13.9,0
10/31/2022,9:44:00 PM,2144,6437,13.9,0
10/31/2022,9:51:00 PM,2151,8047,13.9,0
10/31/2022,10:10:00 PM,2210,8047,13.9,0
10/31/2022,10:51:00 PM,2251,8047,13.9,0
10/31/2022,11:11:00 PM,2311,6437,13.3,0
10/31/2022,11:51:00 PM,2351,6437,12.8,15
11/1/2022,12:00:00 AM,0,6000,12.8,15
11/1/2022,12:51:00 AM,51,6437,12.2,21
11/1/2022,1:51:00 AM,151,6437,11.7,21
11/1/2022,2:51:00 AM,251,4828,11.7,21
11/1/2022,3:51:00 AM,351,4828,11.1,15
11/1/2022,4:51:00 AM,451,6437,10.6,31
11/1/2022,5:08:00 AM,508,8047,10.6,36
11/1/2022,5:51:00 AM,551,8047,10,36
11/1/2022,5:59:00 AM,559,999999,999.9,9999
11/1/2022,5:59:00 AM,559,999999,999.9,9999
11/1/2022,6:00:00 AM,600,8000,10,36
11/1/2022,6:51:00 AM,651,11265,9.4,36
11/1/2022,7:51:00 AM,751,11265,8.9,26
11/1/2022,8:51:00 AM,851,11265,8.3,15
11/1/2022,9:51:00 AM,951,9656,8.3,21
11/1/2022,10:51:00 AM,1051,12875,7.8,15
11/1/2022,11:51:00 AM,1151,14484,7.2,15
11/1/2022,12:00:00 PM,1200,14000,7.2,15
11/1/2022,12:51:00 PM,1251,16093,7.8,26
11/1/2022,1:51:00 PM,1351,16093,10,21
11/1/2022,2:51:00 PM,1451,16093,12.8,26
11/1/2022,3:51:00 PM,1551,16093,15.6,36
11/1/2022,4:51:00 PM,1651,16093,17.2,26
11/1/2022,5:51:00 PM,1751,16093,18.3,26
11/1/2022,6:00:00 PM,1800,16000,18.3,26
11/1/2022,6:51:00 PM,1851,16093,19.4,46
11/1/2022,7:51:00 PM,1951,16093,20,46
11/1/2022,8:51:00 PM,2051,16093,20,26
11/1/2022,9:51:00 PM,2151,16093,19.4,26
11/1/2022,10:51:00 PM,2251,16093,18.3,15
11/1/2022,11:51:00 PM,2351,16093,16.1,21
11/2/2022,12:00:00 AM,0,16000,16.1,21
11/2/2022,12:51:00 AM,51,16093,13.3,0
11/2/2022,1:51:00 AM,151,16093,12.2,26
11/2/2022,2:51:00 AM,251,16093,11.7,15
11/2/2022,3:51:00 AM,351,16093,12.2,21
11/2/2022,4:51:00 AM,451,16093,10.6,21
11/2/2022,5:51:00 AM,551,16093,9.4,0
11/2/2022,5:59:00 AM,559,999999,999.9,9999
11/2/2022,6:00:00 AM,600,16000,9.4,0
11/2/2022,6:51:00 AM,651,16093,8.9,0
11/2/2022,7:51:00 AM,751,16093,7.8,0
11/2/2022,8:51:00 AM,851,16093,6.7,0
11/2/2022,9:51:00 AM,951,16093,6.7,0
11/2/2022,10:51:00 AM,1051,16093,6.7,15
11/2/2022,11:51:00 AM,1151,16093,6.7,15
11/2/2022,12:00:00 PM,1200,16000,6.7,15
11/2/2022,12:51:00 PM,1251,16093,7.8,21
11/2/2022,1:51:00 PM,1351,16093,10.6,21
11/2/2022,2:51:00 PM,1451,16093,13.3,21
11/2/2022,3:51:00 PM,1551,16093,17.2,26
11/2/2022,4:51:00 PM,1651,16093,18.9,36
11/2/2022,5:51:00 PM,1751,16093,20.6,46
11/2/2022,6:00:00 PM,1800,16000,20.6,46
11/2/2022,6:51:00 PM,1851,16093,21.1,41
11/2/2022,7:51:00 PM,1951,16093,21.7,41
11/2/2022,8:51:00 PM,2051,16093,21.7,46
11/2/2022,9:51:00 PM,2151,16093,21.1,46
11/2/2022,10:51:00 PM,2251,16093,19.4,31
11/2/2022,11:51:00 PM,2351,16093,18.9,31
11/3/2022,12:00:00 AM,0,16000,18.9,31
11/3/2022,12:51:00 AM,51,16093,17.8,31
11/3/2022,1:51:00 AM,151,16093,16.1,31
11/3/2022,2:51:00 AM,251,16093,15.6,31
11/3/2022,3:51:00 AM,351,16093,15,31
11/3/2022,4:51:00 AM,451,16093,14.4,31
11/3/2022,5:51:00 AM,551,16093,15,46
11/3/2022,5:59:00 AM,559,999999,999.9,9999
11/3/2022,6:00:00 AM,600,16000,15,46
11/3/2022,6:51:00 AM,651,16093,14.4,41
11/3/2022,7:51:00 AM,751,16093,13.9,41
11/3/2022,8:51:00 AM,851,16093,13.3,31
11/3/2022,9:51:00 AM,951,16093,12.8,36
11/3/2022,10:51:00 AM,1051,16093,11.7,31
11/3/2022,11:51:00 AM,1151,16093,11.1,36
11/3/2022,12:00:00 PM,1200,16000,11.1,36
11/3/2022,12:51:00 PM,1251,16093,11.7,36
11/3/2022,1:51:00 PM,1351,16093,13.3,46
11/3/2022,2:51:00 PM,1451,16093,16.7,36
11/3/2022,3:51:00 PM,1551,16093,19.4,57
11/3/2022,4:51:00 PM,1651,16093,20,67
11/3/2022,5:51:00 PM,1751,16093,21.7,108
11/3/2022,6:00:00 PM,1800,16000,21.7,108
11/3/2022,6:51:00 PM,1851,16093,22.2,57
11/3/2022,7:51:00 PM,1951,16093,22.8,98
11/3/2022,8:51:00 PM,2051,16093,22.2,72
11/3/2022,9:51:00 PM,2151,16093,21.1,62
11/3/2022,10:51:00 PM,2251,16093,20.6,67
11/3/2022,11:51:00 PM,2351,16093,19.4,57
11/4/2022,12:00:00 AM,0,16000,19.4,57
11/4/2022,12:51:00 AM,51,16093,19.4,67
11/4/2022,1:51:00 AM,151,16093,18.9,57
11/4/2022,2:51:00 AM,251,16093,18.3,72
11/4/2022,3:51:00 AM,351,16093,18.3,67
11/4/2022,4:51:00 AM,451,16093,18.3,72
11/4/2022,5:51:00 AM,551,16093,17.8,67
11/4/2022,5:59:00 AM,559,999999,999.9,9999
11/4/2022,6:00:00 AM,600,16000,17.8,67
11/4/2022,6:51:00 AM,651,16093,17.2,51
11/4/2022,7:51:00 AM,751,16093,16.7,46
11/4/2022,8:51:00 AM,851,16093,16.7,51
11/4/2022,9:51:00 AM,951,16093,17.2,46
11/4/2022,10:51:00 AM,1051,16093,17.2,62
11/4/2022,11:51:00 AM,1151,16093,17.8,57
11/4/2022,12:00:00 PM,1200,16000,17.8,57
11/4/2022,12:51:00 PM,1251,16093,18.3,67
11/4/2022,1:51:00 PM,1351,16093,18.3,67
11/4/2022,2:51:00 PM,1451,16093,18.3,77
11/4/2022,3:51:00 PM,1551,16093,18.9,67
11/4/2022,4:51:00 PM,1651,16093,17.8,72
11/4/2022,5:51:00 PM,1751,16093,16.7,51
11/4/2022,5:58:00 PM,1758,11265,16.7,46
11/4/2022,6:00:00 PM,1800,16000,16.7,51
11/4/2022,6:04:00 PM,1804,3219,16.1,46
11/4/2022,6:17:00 PM,1817,8047,16.1,41
11/4/2022,6:28:00 PM,1828,16093,16.1,51
11/4/2022,6:34:00 PM,1834,16093,16.7,41
11/4/2022,6:49:00 PM,1849,16093,17,41
11/4/2022,6:51:00 PM,1851,16093,16.7,36
11/4/2022,7:15:00 PM,1915,11265,16.7,31
11/4/2022,7:21:00 PM,1921,8047,16.7,31
11/4/2022,7:39:00 PM,1939,9656,16.7,21
11/4/2022,7:51:00 PM,1951,16093,16.7,15
11/4/2022,8:51:00 PM,2051,16093,17.2,21
11/4/2022,9:51:00 PM,2151,16093,21.1,51
11/4/2022,10:51:00 PM,2251,16093,21.7,77
11/4/2022,11:51:00 PM,2351,16093,21.7,82
11/5/2022,12:00:00 AM,0,16000,21.7,82
11/5/2022,12:51:00 AM,51,16093,21.7,77
11/5/2022,1:51:00 AM,151,16093,21.1,67
11/5/2022,2:51:00 AM,251,16093,21.1,67
11/5/2022,3:51:00 AM,351,16093,21.1,93
11/5/2022,4:51:00 AM,451,16093,20.6,72
11/5/2022,5:51:00 AM,551,16093,21.1,98
11/5/2022,5:59:00 AM,559,999999,999.9,9999
11/5/2022,6:00:00 AM,600,16000,21.1,98
11/5/2022,6:51:00 AM,651,8047,17.8,88
11/5/2022,6:55:00 AM,655,4828,17.8,98
11/5/2022,7:37:00 AM,737,8047,17.2,67
11/5/2022,7:51:00 AM,751,8047,16.7,51
11/5/2022,8:51:00 AM,851,16093,16.7,82
11/5/2022,9:51:00 AM,951,14484,17.2,154
11/5/2022,10:33:00 AM,1033,16093,17.2,93
11/5/2022,10:51:00 AM,1051,16093,17.2,113
11/5/2022,11:16:00 AM,1116,16093,16.7,113
11/5/2022,11:51:00 AM,1151,16093,16.7,77
11/5/2022,12:00:00 PM,1200,16000,16.7,77
11/5/2022,12:51:00 PM,1251,16093,16.7,103
11/5/2022,1:02:00 PM,1302,16093,16.7,113
11/5/2022,1:51:00 PM,1351,16093,16.1,77
11/5/2022,2:51:00 PM,1451,9656,16.1,88
11/5/2022,3:51:00 PM,1551,16093,16.7,129
11/5/2022,4:51:00 PM,1651,16093,17.8,118
11/5/2022,5:02:00 PM,1702,805,17.2,149
11/5/2022,5:08:00 PM,1708,4023,14.4,108
11/5/2022,5:13:00 PM,1713,4828,13.3,98
11/5/2022,5:17:00 PM,1717,4023,13.3,124
11/5/2022,5:29:00 PM,1729,9656,12.8,93
11/5/2022,5:51:00 PM,1751,16093,12.8,134
11/5/2022,6:00:00 PM,1800,16000,12.8,134
11/5/2022,6:49:00 PM,1849,16093,12,144
11/5/2022,6:51:00 PM,1851,16093,11.1,98
11/5/2022,7:29:00 PM,1929,16093,10,144
11/5/2022,7:51:00 PM,1951,16093,11.1,129
11/5/2022,8:51:00 PM,2051,16093,10,134
11/5/2022,9:51:00 PM,2151,16093,10,103
11/5/2022,10:10:00 PM,2210,16093,10,113
11/5/2022,10:51:00 PM,2251,16093,9.4,113
11/5/2022,11:51:00 PM,2351,16093,9.4,103
11/6/2022,12:00:00 AM,0,16000,9.4,103
11/6/2022,12:05:00 AM,5,16093,9.4,82
11/6/2022,12:43:00 AM,43,16093,8.9,108
11/6/2022,12:51:00 AM,51,16093,8.9,82
11/6/2022,1:51:00 AM,151,16093,7.8,67
11/6/2022,2:51:00 AM,251,16093,7.8,62
11/6/2022,3:51:00 AM,351,16093,7.2,57
11/6/2022,4:51:00 AM,451,16093,7.2,51
11/6/2022,5:51:00 AM,551,16093,7.2,46
11/6/2022,5:59:00 AM,559,999999,999.9,9999
11/6/2022,6:00:00 AM,600,16000,7.2,46
11/6/2022,6:51:00 AM,651,16093,7.8,51
11/6/2022,7:51:00 AM,751,16093,7.8,46
11/6/2022,8:51:00 AM,851,16093,8.3,46
11/6/2022,9:51:00 AM,951,16093,8.3,46
11/6/2022,10:51:00 AM,1051,16093,7.8,51
11/6/2022,11:51:00 AM,1151,16093,8.3,51
11/6/2022,12:00:00 PM,1200,16000,8.3,51
11/6/2022,12:51:00 PM,1251,16093,8.9,41
11/6/2022,1:51:00 PM,1351,16093,8.9,62
11/6/2022,2:51:00 PM,1451,16093,10,57
11/6/2022,3:51:00 PM,1551,16093,11.7,57
11/6/2022,4:51:00 PM,1651,16093,13.3,88
11/6/2022,5:51:00 PM,1751,16093,14.4,82
11/6/2022,6:00:00 PM,1800,16000,14.4,82
11/6/2022,6:51:00 PM,1851,16093,15,77
11/6/2022,7:51:00 PM,1951,16093,16.1,62
11/6/2022,8:51:00 PM,2051,16093,15.6,67
11/6/2022,9:51:00 PM,2151,16093,15.6,67
11/6/2022,10:51:00 PM,2251,16093,14.4,31
11/6/2022,11:51:00 PM,2351,16093,13.3,26
11/7/2022,12:00:00 AM,0,16000,13.3,26
11/7/2022,12:51:00 AM,51,16093,12.2,36
11/7/2022,1:51:00 AM,151,16093,11.7,41
11/7/2022,2:51:00 AM,251,16093,11.1,41
11/7/2022,3:51:00 AM,351,16093,10.6,41
11/7/2022,4:51:00 AM,451,16093,10,31
11/7/2022,5:51:00 AM,551,16093,8.9,31
11/7/2022,5:59:00 AM,559,999999,999.9,9999
11/7/2022,6:00:00 AM,600,16000,8.9,31
11/7/2022,6:51:00 AM,651,16093,8.9,41
11/7/2022,7:51:00 AM,751,16093,7.8,31
11/7/2022,8:51:00 AM,851,16093,7.2,41
11/7/2022,9:51:00 AM,951,16093,6.7,31
11/7/2022,10:51:00 AM,1051,16093,5.6,26
11/7/2022,11:51:00 AM,1151,16093,5,26
11/7/2022,12:00:00 PM,1200,16000,5,26
11/7/2022,12:51:00 PM,1251,16093,3.9,31
